transaction_id,transaction_date,channel,quantity,unit_price,discount_pct,promo_flag,payment_method,days_since_last_purchase,prior_purchases,total_amount,repeat_purchase_next_month,age,gender,city,membership_level,customer_tenure_months,loyalty_score,estimated_income,category,brand,supplier_region,base_price
1338,2025-10-25,Store,5,83.37,0.068,0,Transfer,28,11,425.57,0,41.0,M,Bogota,Gold,15,61.92,3492.67,Fashion,Nova,Local,82.09
1339,2025-02-16,Store,4,17.91,0.0,1,Transfer,8,12,96.74,1,44.0,M,Cartagena,Platinum,1,66.45,3161.43,Groceries,Viva,East,19.8
1340,2025-07-13,Web,5,123.57,0.192,0,Digital Wallet,13,13,608.14,0,56.0,M,Cartagena,Gold,29,43.55,2039.25,Fashion,Pulse,West,117.46
1341,2025-07-01,Store,5,255.59,0.0,0,Transfer,23,15,1172.73,0,21.0,M,Bogota,Silver,1,42.72,2140.45,Electronics,Lumen,Imported,281.38
1342,2025-07-05,Store,2,226.32,0.114,0,Transfer,1,7,475.38,0,40.0,M,Bogota,Basic,41,24.16,3021.27,Home,Orion,Imported,215.1
1343,2025-08-04,Web,6,196.67,0.109,0,Transfer,52,10,1004.24,0,31.0,M,Bogota,Platinum,1,78.98,3455.88,Home,Orion,Imported,215.1
1344,2025-02-22,Store,7,64.95,0.092,0,Digital Wallet,61,8,510.96,0,26.0,M,Barranquilla,Platinum,28,65.73,3190.11,Sports,Zenit,Local,68.52
1345,2025-05-11,Store,2,185.24,0.064,1,Transfer,18,5,537.92,0,34.0,M,Bogota,Platinum,18,82.55,3211.52,Sports,Lumen,East,185.09
1346,2025-11-03,App,3,24.52,0.104,0,Credit Card,1,13,60.14,0,40.0,M,Bogota,Basic,41,24.16,3021.27,Sports,Pulse,South,25.42
1347,2025-08-26,Store,4,51.41,0.151,1,Digital Wallet,53,4,196.46,0,28.0,M,Bogota,Platinum,16,70.26,4856.23,Fashion,Viva,Local,48.91
1348,2025-01-25,App,5,40.31,0.088,0,Digital Wallet,38,6,229.24,0,43.0,F,Barranquilla,Platinum,41,22.67,2280.02,Beauty,Orion,South,41.53
1349,2025-12-01,App,2,174.25,0.054,0,Digital Wallet,35,11,286.56,0,55.0,M,Cali,Platinum,6,57.2,2616.23,Sports,Lumen,East,185.09
1350,2025-06-26,App,5,229.06,0.06,0,Transfer,14,12,1143.47,0,36.0,F,Bogota,Platinum,66,53.9,3872.74,Sports,Aurum,North,237.56
1351,2025-11-12,Store,3,65.72,0.209,1,Cash,12,8,151.65,0,22.0,M,Bogota,Platinum,40,43.93,3520.79,Beauty,Viva,East,66.68
1352,2025-11-28,App,6,48.06,0.0,0,Debit Card,47,8,261.89,0,41.0,M,Bogota,Platinum,22,53.11,700.0,Beauty,Nova,Imported,42.41
1353,2025-01-15,App,6,110.7,0.0,0,Transfer,45,11,663.09,0,23.0,F,Bogota,Platinum,1,65.66,4405.38,Home,Lumen,Imported,120.93
1354,2025-08-25,Store,5,13.31,0.038,0,Transfer,1,12,60.89,0,30.0,M,Bogota,Platinum,38,75.22,821.73,Groceries,Zenit,Imported,15.93
1355,2025-11-02,Store,3,250.94,0.172,0,Credit Card,42,6,686.47,0,52.0,F,Bogota,Silver,6,47.31,826.6,Sports,Pulse,Imported,257.21
1356,2025-02-05,App,3,148.88,0.092,0,Transfer,61,7,428.82,0,24.0,F,Medellín,Gold,32,58.36,2633.47,Sports,Aurum,North,139.36
1357,2025-02-04,App,1,706.22,0.077,0,Digital Wallet,96,11,708.12,0,18.0,F,Bogota,Basic,17,39.0,3518.06,Electronics,Viva,Imported,675.98
1358,2025-06-13,App,4,489.66,0.198,0,Transfer,11,6,1664.03,0,35.0,F,Bogota,Gold,6,74.98,3429.29,Electronics,Orion,West,533.21
1359,2025-09-05,Store,2,240.75,0.036,0,Transfer,46,7,415.0,0,18.0,M,Medellín,Platinum,30,30.61,3610.96,Sports,Zenit,East,249.78
1360,2025-02-28,Store,3,18.88,0.069,1,Transfer,32,13,64.03,1,40.0,F,Bogota,Platinum,11,64.87,1545.15,Fashion,Zenit,East,22.12
1361,2025-02-15,App,4,451.9,0.292,0,Digital Wallet,24,3,1620.97,0,41.0,M,Medellín,Platinum,31,1.07,3582.07,Electronics,Pulse,Imported,398.7
1362,2025-08-23,Store,2,21.86,0.0,0,Cash,46,5,52.99,0,31.0,M,Cali,Basic,40,25.38,4593.99,Fashion,Zenit,East,22.12
1363,2025-11-11,App,3,79.91,0.037,0,Transfer,34,7,199.34,0,37.0,F,Bogota,Platinum,31,70.68,2874.33,Sports,Zenit,West,77.47
1364,2025-06-14,App,4,304.35,0.142,0,Debit Card,35,9,1318.68,0,55.0,M,Cali,Gold,36,40.34,1653.72,Electronics,Aurum,South,331.95
1365,2025-06-10,Store,3,396.17,0.107,0,Debit Card,34,11,1126.97,0,41.0,M,Bogota,Gold,15,61.92,3492.67,Electronics,Pulse,Imported,398.7
1366,2025-03-29,Store,2,75.72,0.149,0,Transfer,23,13,173.57,0,37.0,F,Cali,Platinum,16,45.86,2389.93,Beauty,Orion,East,75.76
1367,2025-09-27,Web,4,14.39,0.142,0,Transfer,5,9,639.58,0,30.0,F,Cali,Platinum,9,42.85,3513.13,Sports,Zenit,West,188.22
1368,2025-07-05,Web,6,478.2,0.203,0,Transfer,20,7,2733.2,0,38.0,M,Bogota,Gold,43,67.0,5274.42,Electronics,Nova,Local,487.12
1369,2025-12-30,Store,1,334.23,0.039,1,Transfer,27,7,373.63,0,27.0,M,Bogota,Platinum,20,53.04,1872.99,Electronics,Aurum,South,331.95
1370,2025-10-20,Store,4,121.82,0.071,0,Transfer,14,11,388.62,0,37.0,M,Bogota,Platinum,24,51.61,7761.58,Fashion,Orion,Imported,124.09
1371,2025-03-03,Store,3,152.58,0.064,0,Digital Wallet,19,3,472.88,0,32.0,M,Cali,Gold,31,43.37,3965.27,Electronics,Viva,West,146.11
1372,2025-04-28,Store,2,125.0,0.0,1,Transfer,39,16,324.59,0,42.0,M,Medellín,Platinum,40,78.99,3875.28,Sports,Viva,East,138.67
1373,2025-07-11,Store,2,219.64,0.096,1,Transfer,33,9,467.07,0,32.0,M,Cali,Gold,31,43.37,3965.27,Sports,Nova,West,247.17
1374,2025-07-21,Web,1,82.34,0.05,0,Digital Wallet,45,4,67.15,1,31.0,M,Cali,Basic,40,25.38,4593.99,Fashion,Nova,Local,82.09
1375,2025-10-15,App,3,44.77,0.204,0,Debit Card,46,8,98.55,1,58.0,M,Medellín,Basic,1,78.4,4238.43,Fashion,Aurum,Local,45.86
1376,2025-04-01,Store,4,19.14,0.068,0,Transfer,18,9,88.17,0,41.0,F,Bogota,Platinum,38,50.88,5256.05,Groceries,Viva,East,19.8
1377,2025-06-18,Store,6,64.32,0.181,0,Transfer,61,9,324.25,0,18.0,F,Bogota,Platinum,30,87.9,3683.49,Beauty,Orion,East,75.76
1378,2025-07-30,App,1,12.14,0.0,0,Cash,30,6,17.47,0,59.0,M,Bogota,Platinum,27,12.58,5627.08,Groceries,Nova,Imported,11.2
1379,2025-08-23,Store,7,119.63,0.0,1,Digital Wallet,18,9,1102.48,0,23.0,M,Cali,Platinum,29,54.34,6731.32,Home,Lumen,Imported,120.93
1380,2025-12-18,Web,4,181.42,0.028,0,Digital Wallet,27,8,665.81,0,30.0,M,Bogota,Platinum,38,75.22,821.73,Sports,Zenit,West,188.22
1381,2025-10-14,Store,7,71.97,0.089,0,Transfer,32,9,399.97,0,38.0,F,Medellín,Platinum,21,52.76,2506.75,Beauty,Zenit,South,70.66
1382,2025-01-17,App,2,55.71,0.118,0,Transfer,59,9,104.23,0,18.0,M,Bogota,Platinum,23,59.93,5770.02,Beauty,Zenit,Local,56.54
1383,2025-06-18,Store,4,43.04,0.146,0,Digital Wallet,45,13,155.26,0,31.0,M,Bogota,Platinum,1,78.98,3455.88,Beauty,Orion,South,41.53
1384,2025-07-11,Store,4,45.55,0.168,0,Debit Card,14,8,144.43,0,21.0,M,Medellín,Gold,13,60.98,700.0,Beauty,Orion,South,41.53
1385,2025-11-21,Store,2,178.12,0.0,0,Transfer,74,9,316.79,0,46.0,M,Medellín,Gold,13,32.98,1853.73,Sports,Zenit,Imported,176.27
1386,2025-05-28,Store,5,62.67,0.156,0,Transfer,34,11,312.77,0,23.0,M,Cali,Platinum,29,54.34,6731.32,Beauty,Zenit,Local,56.54
1387,2025-11-24,App,4,45.32,0.055,0,Transfer,21,12,162.59,0,21.0,F,Bogota,Basic,26,40.2,4005.46,Sports,Viva,Imported,42.13
1388,2025-12-07,Store,4,47.27,0.122,0,Credit Card,32,6,188.21,0,24.0,F,Medellín,Gold,32,58.36,2633.47,Fashion,Aurum,Local,45.86
1389,2025-01-27,Store,1,298.43,0.041,1,Digital Wallet,16,7,345.67,0,19.0,M,Cali,Platinum,1,92.21,2592.23,Electronics,Lumen,Imported,281.38
1390,2025-02-16,Store,2,97.5,0.087,0,Transfer,1,12,218.0,0,38.0,M,Bogota,Gold,43,67.0,5274.42,Sports,Pulse,North,98.25
1391,2025-01-07,Store,6,87.58,0.16,0,Cash,43,5,448.34,0,23.0,M,Bogota,Gold,22,73.8,2848.48,Fashion,Nova,Local,82.09
1392,2025-10-04,Store,5,14.39,0.0,0,Transfer,40,9,976.55,0,43.0,F,Barranquilla,Platinum,42,74.18,2223.96,Sports,Aurum,North,237.56
1393,2025-07-08,Web,3,114.03,0.058,0,Cash,34,8,325.81,0,64.0,F,Barranquilla,Platinum,13,72.32,1875.36,Fashion,Viva,Imported,134.68
1394,2025-01-04,Store,6,17.08,0.136,0,Transfer,37,13,109.13,0,54.0,M,Cali,Platinum,31,24.76,3570.9,Groceries,Viva,East,19.8
1395,2025-12-27,Store,7,19.37,0.145,0,Cash,43,7,126.62,0,38.0,M,Bogota,Platinum,59,49.6,1765.07,Fashion,Zenit,East,22.12
1396,2025-04-05,Store,6,294.35,0.0,0,Digital Wallet,37,9,2041.16,0,37.0,F,Medellín,Platinum,45,40.34,5384.27,Electronics,Orion,Imported,270.08
1397,2025-12-03,Store,1,116.7,0.0,1,Digital Wallet,1,6,153.12,0,41.0,F,Bogota,Gold,18,53.1,3103.81,Fashion,Viva,Imported,134.68
1398,2025-03-30,Store,1,24.66,0.0,1,Digital Wallet,54,12,34.93,1,41.0,M,Bogota,Platinum,22,53.11,700.0,Beauty,Lumen,South,26.68
1399,2025-11-13,App,4,391.62,0.0,0,Debit Card,29,10,1413.6,0,35.0,F,Bogota,Gold,6,74.98,3429.29,Electronics,Pulse,Imported,398.7
1400,2025-03-26,App,1,44.59,0.099,0,Transfer,30,5,21.97,0,40.0,F,Bogota,Platinum,11,64.87,1545.15,Fashion,Aurum,Local,45.86
1401,2025-07-15,App,7,32.65,0.07,0,Transfer,34,9,218.92,0,42.0,F,Cali,Basic,10,55.12,2009.62,Sports,Viva,West,32.45
1402,2025-05-18,Web,5,92.04,0.091,1,Transfer,31,6,653.42,0,26.0,M,Bogota,Basic,30,89.97,5167.14,Sports,Pulse,South,91.61
1403,2025-10-02,Store,4,152.68,0.08,0,Transfer,83,10,488.75,0,37.0,M,Medellín,Basic,36,48.14,700.0,Sports,Viva,East,138.67
1404,2025-02-14,App,4,224.91,0.083,1,Transfer,50,8,1022.07,0,52.0,F,Bogota,Gold,2,69.82,4439.89,Sports,Nova,West,247.17
1405,2025-05-06,App,6,252.45,0.017,1,Digital Wallet,46,4,1904.19,0,24.0,F,Bogota,Platinum,36,60.28,4354.9,Sports,Lumen,South,240.15
1406,2025-06-22,Web,5,51.9,0.0,0,Cash,38,8,333.3,0,18.0,F,Barranquilla,Platinum,7,63.42,2262.88,Fashion,Viva,Local,48.91
1407,2025-03-01,App,2,51.94,0.0,1,Transfer,18,9,173.33,0,19.0,M,Cali,Platinum,1,92.21,2592.23,Beauty,Zenit,Imported,57.14
1408,2025-09-10,Web,3,57.22,0.122,0,Debit Card,43,7,149.64,0,18.0,F,Barranquilla,Platinum,20,60.15,2964.65,Beauty,Lumen,Imported,60.73
1409,2025-02-09,Store,6,54.29,0.096,0,Digital Wallet,35,7,366.3,0,55.0,M,Cali,Gold,36,40.34,1653.72,Beauty,Zenit,Imported,57.14
1410,2025-03-19,Store,4,90.16,0.045,1,Transfer,50,11,418.89,0,19.0,M,Cali,Platinum,1,92.21,2592.23,Sports,Pulse,South,91.61
1411,2025-04-03,Store,4,72.66,0.151,0,Transfer,47,9,272.51,0,35.0,M,Bogota,Basic,7,52.62,2607.24,Beauty,Zenit,West,72.98
1412,2025-02-23,Store,2,63.92,0.079,1,Transfer,16,10,183.11,1,44.0,F,Cali,Platinum,1,47.68,3502.23,Beauty,Zenit,West,72.98
1413,2025-11-30,Store,7,40.53,0.021,1,Digital Wallet,52,15,347.59,0,18.0,M,Bogota,Basic,20,68.85,700.0,Beauty,Aurum,North,42.31
1414,2025-07-06,Store,5,506.31,0.061,0,Transfer,21,7,2834.55,0,27.0,M,Cali,Platinum,6,65.18,700.0,Electronics,Orion,West,533.21
1415,2025-03-13,Store,3,43.35,0.143,1,Transfer,24,10,142.36,0,39.0,M,Barranquilla,Platinum,36,14.59,2177.39,Beauty,Aurum,Local,43.26
1416,2025-05-27,Store,6,502.2,0.042,0,Transfer,47,5,3190.3,0,33.0,M,Bogota,Silver,25,82.0,1644.31,Electronics,Nova,Local,487.12
1417,2025-08-20,Store,6,143.38,0.086,0,Digital Wallet,38,7,736.16,0,58.0,F,Barranquilla,Gold,6,86.01,2561.54,Home,Lumen,Imported,120.93
1418,2025-01-01,Store,7,55.6,0.127,0,Debit Card,33,10,346.37,0,20.0,M,Bogota,Platinum,42,47.39,2975.38,Fashion,Orion,North,53.84
1419,2025-03-14,Store,3,710.88,0.0,0,Transfer,54,5,2055.53,0,34.0,M,Bogota,Platinum,1,40.34,3914.12,Electronics,Viva,Imported,682.78
1420,2025-03-29,Store,1,263.44,0.0,1,Digital Wallet,49,11,383.43,0,43.0,F,Bogota,Platinum,44,68.72,4312.12,Sports,Nova,West,247.17
1421,2025-12-12,Web,6,235.15,0.071,0,Digital Wallet,67,10,1248.05,0,18.0,F,Barranquilla,Platinum,20,60.15,2964.65,Sports,Aurum,North,237.56
1422,2025-04-01,Store,3,154.42,0.195,0,Transfer,49,6,412.16,0,18.0,F,Medellín,Platinum,23,53.07,4574.84,Electronics,Viva,West,165.05
1423,2025-05-04,Web,3,239.78,0.109,0,Transfer,43,10,846.05,0,23.0,M,Bogota,Platinum,27,58.56,3883.46,Sports,Lumen,South,240.15
1424,2025-12-05,Store,4,73.16,0.167,0,Debit Card,56,9,233.84,0,33.0,M,Cali,Platinum,44,38.8,4589.03,Beauty,Zenit,West,72.98
1425,2025-07-15,Store,3,174.09,0.055,0,Transfer,8,7,496.04,0,35.0,F,Cali,Platinum,17,63.1,2833.98,Home,Aurum,North,170.76
1426,2025-05-18,Store,7,219.93,0.0,0,Transfer,53,6,2027.72,0,23.0,M,Cali,Platinum,29,54.34,6731.32,Home,Orion,Imported,215.1
1427,2025-07-23,Store,5,46.83,0.167,0,Cash,57,7,199.27,0,42.0,F,Cali,Basic,10,55.12,2009.62,Beauty,Nova,Imported,42.41
1428,2025-04-20,Web,2,86.34,0.04,0,Digital Wallet,16,11,219.82,0,31.0,M,Bogota,Platinum,1,78.98,3455.88,Fashion,Pulse,Imported,78.08
1429,2025-11-30,App,5,27.64,0.093,0,Transfer,36,6,126.73,0,18.0,F,Bogota,Platinum,28,40.34,6960.76,Beauty,Lumen,South,26.68
1430,2025-05-25,Store,4,135.68,0.026,0,Debit Card,33,6,707.46,0,39.0,F,Medellín,Basic,61,40.34,3633.11,Fashion,Viva,Imported,134.68
1431,2025-03-13,App,4,14.44,0.072,1,Credit Card,25,7,65.41,0,54.0,M,Cali,Platinum,31,24.76,3570.9,Beauty,Viva,Imported,15.63
1432,2025-02-07,Store,7,48.1,0.117,0,Transfer,43,12,316.45,0,44.0,F,Bogota,Platinum,26,57.65,1787.47,Beauty,Aurum,Local,43.26
1433,2025-05-20,App,2,88.37,0.206,0,Transfer,50,8,168.15,1,53.0,M,Medellín,Basic,28,85.1,700.0,Beauty,Orion,East,75.76
1434,2025-10-08,Store,5,72.48,0.089,0,Transfer,1,13,274.71,0,44.0,F,Bogota,Platinum,26,57.65,1787.47,Sports,Zenit,Local,68.52
1435,2025-05-30,Web,1,139.95,0.0,1,Transfer,21,10,168.25,0,31.0,M,Cali,Basic,40,25.38,4593.99,Sports,Viva,East,138.67
1436,2025-04-16,App,3,128.02,0.133,1,Debit Card,43,13,446.69,0,32.0,M,Cali,Gold,31,43.37,3965.27,Fashion,Orion,Imported,124.09
1437,2025-12-15,Web,1,232.01,0.158,1,Debit Card,44,8,218.63,0,52.0,F,Bogota,Silver,6,47.31,826.6,Sports,Pulse,Imported,257.21
1438,2025-06-14,Store,3,718.53,0.126,0,Digital Wallet,13,12,2375.78,0,69.0,F,Bogota,Platinum,17,50.67,3016.45,Electronics,Viva,Imported,675.98
1439,2025-05-09,Store,1,83.34,0.216,0,Transfer,21,12,77.11,1,38.0,M,Bogota,Platinum,24,62.88,3350.51,Beauty,Zenit,West,82.99
1440,2025-11-29,Store,6,14.39,0.098,0,Transfer,33,10,1086.39,0,42.0,M,Cali,Platinum,11,31.22,4047.59,Sports,Nova,Imported,186.88
1441,2025-08-09,App,7,237.48,0.047,0,Cash,25,4,1780.43,0,69.0,F,Bogota,Platinum,17,50.67,3016.45,Home,Orion,Imported,215.1
1442,2025-05-25,Store,4,15.66,0.036,0,Debit Card,40,8,66.07,0,37.0,F,Cali,Basic,33,39.07,2864.85,Beauty,Pulse,Local,16.58
1443,2025-06-20,Store,6,123.84,0.275,0,Debit Card,7,11,573.98,0,38.0,M,Cali,Platinum,23,66.66,2389.3,Electronics,Viva,West,146.11
1444,2025-04-05,App,3,291.54,0.034,1,Transfer,2,12,1319.03,0,34.0,M,Bogota,Platinum,18,82.55,3211.52,Electronics,Aurum,Imported,297.58
1445,2025-01-31,Store,3,44.97,0.089,0,Digital Wallet,51,11,122.98,0,53.0,F,Bogota,Platinum,22,26.76,4241.61,Sports,Viva,Imported,42.13
1446,2025-03-27,Web,1,193.59,0.128,0,Digital Wallet,43,6,167.65,0,53.0,F,Bogota,Platinum,22,26.76,4241.61,Sports,Nova,Imported,186.88
1447,2025-07-23,App,1,66.22,0.056,0,Transfer,26,18,71.38,0,42.0,F,Medellín,Platinum,11,63.46,5498.65,Beauty,Orion,East,75.76
1448,2025-04-12,Store,3,179.03,0.0,0,Transfer,24,11,687.73,0,34.0,M,Bogota,Platinum,18,82.55,3211.52,Sports,Orion,Local,179.42
1449,2025-09-26,Web,5,149.27,0.152,0,Transfer,41,5,571.34,0,64.0,F,Barranquilla,Platinum,13,72.32,1875.36,Electronics,Viva,West,165.05
1450,2025-01-23,Store,3,243.27,0.125,1,Transfer,12,5,749.23,0,26.0,M,Barranquilla,Platinum,28,65.73,3190.11,Sports,Pulse,Imported,257.21
1451,2025-12-21,Web,1,14.39,0.136,0,Digital Wallet,36,9,182.47,0,26.0,M,Barranquilla,Platinum,28,65.73,3190.11,Home,Aurum,North,170.76
1452,2025-05-27,Store,7,81.16,0.0,0,Transfer,66,7,630.6,0,37.0,F,Cali,Platinum,16,45.86,2389.93,Beauty,Orion,East,75.76
1453,2025-11-01,Store,5,20.57,0.244,1,Debit Card,73,12,110.35,1,42.0,M,Bogota,Basic,14,46.31,4142.87,Fashion,Zenit,East,22.12
1454,2025-09-16,App,4,79.92,0.076,1,Transfer,22,10,321.22,0,37.0,F,Medellín,Platinum,45,40.34,5384.27,Beauty,Zenit,West,82.99
1455,2025-02-24,Store,7,217.16,0.0,0,Transfer,22,8,1609.26,0,51.0,M,Bogota,Platinum,37,51.67,3698.78,Sports,Nova,Imported,186.88
1456,2025-09-28,Web,6,12.01,0.114,0,Transfer,48,10,68.57,0,34.0,F,Cali,Platinum,23,84.05,3947.87,Groceries,Nova,Imported,11.2
1457,2025-02-25,App,7,280.12,0.084,0,Transfer,29,7,1910.25,0,54.0,F,Medellín,Platinum,37,75.85,700.0,Sports,Pulse,Imported,257.21
1458,2025-07-01,Store,5,65.88,0.076,0,Transfer,48,9,298.95,0,43.0,F,Barranquilla,Platinum,41,22.67,2280.02,Beauty,Zenit,South,70.66
1459,2025-08-31,Store,1,63.4,0.158,0,Transfer,17,10,52.23,0,43.0,F,Bogota,Platinum,35,45.05,4156.37,Beauty,Atlas,West,67.07
1460,2025-11-01,App,4,156.56,0.021,1,Debit Card,60,6,783.92,0,48.0,M,Medellín,Platinum,20,72.56,1271.03,Electronics,Viva,West,165.05
1461,2025-07-27,App,7,41.27,0.0,0,Transfer,34,10,343.62,0,46.0,M,Medellín,Gold,13,32.98,1853.73,Fashion,Viva,Local,48.91
1462,2025-03-27,Store,7,300.94,0.076,1,Digital Wallet,37,10,2510.56,0,28.0,M,Bogota,Platinum,16,70.26,4856.23,Electronics,Aurum,South,331.95
1463,2025-06-02,Web,6,185.77,0.0,0,Debit Card,40,13,1000.23,0,27.0,M,Cali,Basic,20,48.45,2165.7,Sports,Nova,Imported,186.88
1464,2025-04-22,Store,7,14.39,0.0,1,Digital Wallet,34,11,763.71,0,37.0,F,Bogota,Platinum,1,68.97,2368.28,Beauty,Zenit,South,70.66
1465,2025-11-21,Web,2,42.98,0.054,0,Transfer,13,7,72.42,1,45.0,M,Medellín,Gold,32,59.91,1817.26,Beauty,Lumen,North,49.9
1466,2025-03-03,Web,3,184.83,0.099,1,Digital Wallet,47,10,640.76,0,22.0,M,Bogota,Platinum,40,43.93,3520.79,Sports,Nova,Imported,186.88
1467,2025-10-23,Store,7,250.23,0.214,1,Transfer,2,4,1431.43,0,44.0,F,Bogota,Platinum,1,80.36,3621.48,Sports,Nova,West,247.17
1468,2025-09-18,Store,6,253.12,0.125,0,Digital Wallet,42,7,1207.58,0,29.0,F,Bogota,Gold,22,68.56,5010.38,Sports,Nova,West,247.17
1469,2025-01-14,Store,3,26.32,0.166,0,Debit Card,40,5,84.3,0,51.0,M,Bogota,Platinum,37,51.67,3698.78,Beauty,Orion,West,27.31
1470,2025-08-14,Store,1,265.74,0.067,1,Transfer,36,13,267.91,0,33.0,M,Bogota,Silver,25,82.0,1644.31,Electronics,Orion,West,301.95
1471,2025-03-04,App,1,39.38,0.0,0,Transfer,69,12,24.02,1,37.0,F,Bogota,Basic,26,76.53,1965.59,Beauty,Orion,Imported,44.1
1472,2025-09-24,Web,5,81.46,0.041,1,Digital Wallet,39,8,404.87,0,39.0,M,Bogota,Basic,30,41.93,2370.95,Fashion,Nova,Local,82.09
1473,2025-04-29,App,7,41.89,0.092,1,Digital Wallet,33,5,349.96,0,50.0,F,Cali,Gold,20,43.0,4687.99,Fashion,Viva,Local,48.91
1474,2025-03-04,Web,7,12.1,0.086,0,Transfer,19,13,92.15,1,24.0,F,Cali,Basic,6,56.51,1726.12,Groceries,Nova,Imported,11.2
1475,2025-10-31,Store,5,250.72,0.007,0,Transfer,54,13,1085.74,0,55.0,M,Cali,Platinum,6,57.2,2616.23,Sports,Pulse,Imported,257.21
1476,2025-01-29,Store,3,312.47,0.0,0,Digital Wallet,59,8,934.2,0,23.0,M,Bogota,Gold,22,73.8,2848.48,Electronics,Aurum,Imported,297.58
1477,2025-06-08,Web,2,106.79,0.0,1,Transfer,51,13,319.45,0,23.0,F,Bogota,Silver,43,57.63,3320.91,Electronics,Lumen,Imported,102.02
1478,2025-09-26,Store,1,280.35,0.202,0,Debit Card,35,9,198.4,0,30.0,F,Bogota,Gold,11,41.12,3506.19,Electronics,Lumen,Imported,281.38
1479,2025-03-20,Store,5,61.52,0.05,0,Digital Wallet,42,10,311.14,0,32.0,M,Cali,Gold,31,43.37,3965.27,Fashion,Orion,North,53.84
1480,2025-04-29,Store,6,17.99,0.134,1,Transfer,34,7,114.68,1,22.0,M,Bogota,Platinum,30,49.76,2664.31,Groceries,Viva,East,19.8
1481,2025-02-24,App,7,101.63,0.164,0,Transfer,35,10,622.49,0,55.0,F,Cali,Platinum,34,50.97,4536.59,Sports,Pulse,North,98.25
1482,2025-08-12,Store,5,772.39,0.0,0,Debit Card,1,11,3617.47,0,39.0,M,Bogota,Gold,5,86.82,5017.24,Electronics,Lumen,West,728.39
1483,2025-05-17,Store,6,77.98,0.0,0,Transfer,46,11,632.47,0,40.0,F,Barranquilla,Platinum,37,21.56,2604.52,Fashion,Pulse,Imported,78.08
1484,2025-05-03,Store,7,52.29,0.261,0,Digital Wallet,16,9,357.38,0,59.0,M,Bogota,Platinum,27,12.58,5627.08,Fashion,Aurum,Local,45.86
1485,2025-12-18,Store,6,16.9,0.09,0,Transfer,26,12,75.46,1,22.0,F,Bogota,Platinum,18,66.18,1580.19,Beauty,Viva,Imported,15.63
1486,2025-08-09,Store,7,87.15,0.146,0,Debit Card,41,9,583.65,0,49.0,M,Bogota,Platinum,12,48.21,4058.43,Sports,Pulse,South,91.61
1487,2025-06-29,Store,6,14.39,0.077,1,Transfer,41,9,478.57,0,45.0,M,Medellín,Gold,32,59.91,1817.26,Beauty,Lumen,Imported,60.73
1488,2025-12-11,Store,2,83.52,0.166,1,Digital Wallet,35,7,159.25,1,37.0,F,Bogota,Platinum,1,68.97,2368.28,Beauty,Zenit,West,82.99
1489,2025-02-18,Store,6,53.11,0.143,0,Digital Wallet,30,13,275.23,0,64.0,F,Barranquilla,Platinum,13,72.32,1875.36,Fashion,Aurum,Local,45.86
1490,2025-07-21,Store,5,44.45,0.126,0,Transfer,13,12,195.74,0,40.0,M,Medellín,Platinum,3,54.08,3065.58,Fashion,Viva,Local,48.91
1491,2025-03-13,App,3,326.98,0.102,0,Transfer,48,5,960.86,0,37.0,F,Medellín,Platinum,25,63.2,1202.0,Electronics,Pulse,Imported,398.7
1492,2025-04-19,Store,1,57.81,0.019,1,Digital Wallet,19,11,105.3,0,27.0,M,Cali,Platinum,22,90.36,3298.83,Beauty,Lumen,Imported,60.73
1493,2025-12-21,Store,5,14.39,0.127,0,Debit Card,55,5,147.87,0,55.0,M,Bogota,Platinum,23,68.44,2937.39,Beauty,Orion,North,29.89
1494,2025-08-30,Web,5,281.23,0.089,0,Digital Wallet,57,8,1445.91,0,29.0,F,Barranquilla,Gold,24,40.34,5342.34,Sports,Pulse,Imported,257.21
1495,2025-02-23,Store,3,101.73,0.109,1,Digital Wallet,55,8,413.97,0,39.0,F,Medellín,Basic,61,40.34,3633.11,Fashion,Nova,East,99.72
1496,2025-02-02,Store,7,188.18,0.062,0,Digital Wallet,41,8,1570.13,0,44.0,M,Cartagena,Platinum,1,66.45,3161.43,Sports,Zenit,West,188.22
1497,2025-06-22,Store,6,176.75,0.151,0,Debit Card,73,8,1138.99,0,28.0,F,Bogota,Basic,38,63.84,3073.53,Home,Aurum,North,170.76
1498,2025-02-11,Store,3,238.22,0.0,0,Transfer,19,7,757.89,0,40.0,M,Bogota,Basic,1,56.25,2944.23,Sports,Orion,Local,271.92
1499,2025-12-20,Store,4,31.9,0.199,0,Transfer,15,15,111.76,1,34.0,M,Bogota,Platinum,18,82.55,3211.52,Sports,Viva,West,32.45
1500,2025-02-03,App,7,95.64,0.124,0,Transfer,60,13,603.26,0,22.0,M,Bogota,Platinum,30,49.76,2664.31,Beauty,Zenit,West,82.99
1501,2025-12-08,Store,6,14.39,0.075,0,Digital Wallet,49,6,1330.2,0,18.0,F,Cali,Basic,21,48.6,3392.19,Sports,Lumen,Imported,219.5
1502,2025-07-24,App,1,286.0,0.152,0,Digital Wallet,37,14,249.39,0,39.0,M,Barranquilla,Platinum,38,54.84,5002.14,Electronics,Orion,West,301.95
1503,2025-12-28,Store,5,69.01,0.056,1,Transfer,26,8,438.11,0,40.0,M,Medellín,Gold,25,59.2,2703.28,Beauty,Zenit,West,72.98
